9,20,1
9,21,1
9,22,1
9,23,0
9,24,1
9,25,1
9,26,1
9,27,1
9,28,1
9,29,1
9,30,1
9,31,1
9,32,1
9,33,1
9,34,1
9,35,1
10,1,0
10,2,1
10,3,0
10,4,1
10,5,1
10,6,1
10,7,1
10,8,1
10,9,1
10,10,1
10,11,1
10,12,0
10,13,1
10,14,1
10,15,1
10,16,1
10,17,1
10,18,1
10,19,1
10,20,1
10,21,1
10,22,1
10,23,1
10,24,1
10,25,0
10,26,1
10,27,1
10,28,1
10,29,1
10,30,1
10,31,1
10,32,1
10,33,1
10,34,1
10,35,1
11,1,1
11,2,1
11,3,1
11,4,1
11,5,1
11,6,1
11,7,1
11,8,1
11,9,1
11,10,1
11,11,1
11,12,1
11,13,1
11,14,1
11,15,1
11,16,1
11,17,1
11,18,1
11,19,1
11,20,1
11,21,1
11,22,1
11,23,1
11,24,0
11,25,1
11,26,1
11,27,1
11,28,0
11,29,1
11,30,1
11,31,1
11,32,1
11,33,1
11,34,1
11,35,1
12,1,1
12,2,1
12,3,1
12,4,1
12,5,1
12,6,1
12,7,1
12,8,0
12,9,1
12,10,1
12,11,1
12,12,1
12,13,1
12,14,1
12,15,1
12,16,1
12,17,1
12,18,1
12,19,1
12,20,1
12,21,1
12,22,1
12,23,1
12,24,1
12,25,1
12,26,1
12,27,0
12,28,1
12,29,1
12,30,1
12,31,1
12,32,1
12,33,1
12,34,1
12,35,1
13,1,1
13,2,1
13,3,1
13,4,1
13,5,1
13,6,1
13,7,1
13,8,1
13,9,1
13,10,0
13,11,1
13,12,1
13,13,1
13,14,1
13,15,1
13,16,1
13,17,1
13,18,1
13,19,0
13,20,1
13,21,1
13,22,1
13,23,1
13,24,0
13,25,1
13,26,1
13,27,1
13,28,1
13,29,1
13,30,1
13,31,1
13,32,1
13,33,1
13,34,1
13,35,1
14,1,0
14,2,1
14,3,1
14,4,1
14,5,1
14,6,1
14,7,1
14,8,1
14,9,1
14,10,1
14,11,1
14,12,1
14,13,1
14,14,1
14,15,1
14,16,1
14,17,1
14,18,1
14,19,1
14,20,1
14,21,0
14,22,1
14,23,1
14,24,0
14,25,1
14,26,1
14,27,1
14,28,1
14,29,1
14,30,1
14,31,1
14,32,1
14,33,0
14,34,1
14,35,1
15,1,1
15,2,0
15,3,1
15,4,1
15,5,0
15,6,1
15,7,1
15,8,1
15,9,1
15,10,1
15,11,1
15,12,1
15,13,1
15,14,1
15,15,1
15,16,0
15,17,1
15,18,1
15,19,0
15,20,1
15,21,1
15,22,1
15,23,1
15,24,1
15,25,1
15,26,1
15,27,1
15,28,1
15,29,1
15,30,1
15,31,1
15,32,1
15,33,1
15,34,0
15,35,1
16,1,0
16,2,1
16,3,1
16,4,1
16,5,1
16,6,1
16,7,1
16,8,1
16,9,1
16,10,1
16,11,1
16,12,1
16,13,1
16,14,1
16,15,0
16,16,0
16,17,1
16,18,1
16,19,1
16,20,1
16,21,1
16,22,1
16,23,1
16,24,1
16,25,1
16,26,1
16,27,1
16,28,1
16,29,1
16,30,1
16,31,1
16,32,1
16,33,1
16,34,1
16,35,1
17,1,1
17,2,1
17,3,1
17,4,1
17,5,1
17,6,1
17,7,1
17,8,1
17,9,1
17,10,1
17,11,1
17,12,1
17,13,1
17,14,1
17,15,1
17,16,1
17,17,1
17,18,1
17,19,1
17,20,1
17,21,0
17,22,1
17,23,1
17,24,1
17,25,1
17,26,1
17,27,1
17,28,0
17,29,1
17,30,1
17,31,1
17,32,1
17,33,0
17,34,1
17,35,0
18,1,0
18,2,1
18,3,1
18,4,1
18,5,1
18,6,1
18,7,1
18,8,1
18,9,1
18,10,1
18,11,1
18,12,1
18,13,1
18,14,1
18,15,1
18,16,1
18,17,0
18,18,0
18,19,1
18,20,1
18,21,1
18,22,1
18,23,1
18,24,1
18,25,1
18,26,1
18,27,1
18,28,1
18,29,1
18,30,1
18,31,1
18,32,1
18,33,1
18,34,1
18,35,1
19,1,1
19,2,1
19,3,1
19,4,1
19,5,1
19,6,1
19,7,1
19,8,1
19,9,1
19,10,1
19,11,1
19,12,1
19,13,1
19,14,1
19,15,1
19,16,1
19,17,1
19,18,1
19,19,1
19,20,0
19,21,1
19,22,1
19,23,1
19,24,1
19,25,1
19,26,1
19,27,1
19,28,1
19,29,1
19,30,1
19,31,1
19,32,1
19,33,1
19,34,1
19,35,1
20,1,1
20,2,1
20,3,1
20,4,1
20,5,1
20,6,1
20,7,1
20,8,1
20,9,1
20,10,1
20,11,0
20,12,1
20,13,1
20,14,1
20,15,0
20,16,1
20,17,1
20,18,1
20,19,1
20,20,1
20,21,0
20,22,1
20,23,1
20,24,1
20,25,0
20,26,1
20,27,1
20,28,0
20,29,1
20,30,1
20,31,1
20,32,0
20,33,1
20,34,1
20,35,1
21,1,1
21,2,1
21,3,0
21,4,1
21,5,1
21,6,1
21,7,1
21,8,1
21,9,1
21,10,1
21,11,1
21,12,0
21,13,1
21,14,1
21,15,1
21,16,0
21,17,1
21,18,1
21,19,1
21,20,1
21,21,1
21,22,1
21,23,1
21,24,1
21,25,1
21,26,1
21,27,1
21,28,1
21,29,1
21,30,1
21,31,0
21,32,1
21,33,0
21,34,1
21,35,1
22,1,1
22,2,1
22,3,1
22,4,1
22,5,1
22,6,1
22,7,0
22,8,1
22,9,1
22,10,1
22,11,1
22,12,1
22,13,1
22,14,1
22,15,1
22,16,1
22,17,1
22,18,1
22,19,1
22,20,1
22,21,1
22,22,1
22,23,1
22,24,1
22,25,1
22,26,1
22,27,1
22,28,1
22,29,0
22,30,1
22,31,1
22,32,1
22,33,1
22,34,1
22,35,1
23,1,0
23,2,1
23,3,1
23,4,1
23,5,1
23,6,1
23,7,1
23,8,1
23,9,1
23,10,1
23,11,1
23,12,1
23,13,1
23,14,1
23,15,1
23,16,1
23,17,1
23,18,1
23,19,1
23,20,0
23,21,1
23,22,1
23,23,1
23,24,1
23,25,1
23,26,1
23,27,1
23,28,1
23,29,1
23,30,1
23,31,1
23,32,1
23,33,1
23,34,1
23,35,1
24,1,1
24,2,1
24,3,1
24,4,0
24,5,1
24,6,1
24,7,1
24,8,1
24,9,1
24,10,1
24,11,1
24,12,1
24,13,1
24,14,1
24,15,1
24,16,1
24,17,1
24,18,1
24,19,1
24,20,1
24,21,1
24,22,1
24,23,1
24,24,1
24,25,1
24,26,0
24,27,1
24,28,1
24,29,1
24,30,1
24,31,1
24,32,1
24,33,1
24,34,1
24,35,1
25,1,1
25,2,1
25,3,1
25,4,1
25,5,1
25,6,1
25,7,0
25,8,1
25,9,1
25,10,1
25,11,1
25,12,1
25,13,1
25,14,1
25,15,1
25,16,1
25,17,1
25,18,0
25,19,1
25,20,1
25,21,1
25,22,1
25,23,0
25,24,1
25,25,1
25,26,1
25,27,1
25,28,1
25,29,1
25,30,1
25,31,1
25,32,0
25,33,1
25,34,1
25,35,1
26,1,1
26,2,0
26,3,1
26,4,1
26,5,0
26,6,1
26,7,1
26,8,1
26,9,1
26,10,1
26,11,0
26,12,1
26,13,1
26,14,1
26,15,1
26,16,1
26,17,1
26,18,1
26,19,1
26,20,1
26,21,1
26,22,0
26,23,0
26,24,1
26,25,1
26,26,1
26,27,1
26,28,1
26,29,1
26,30,1
26,31,1
26,32,1
26,33,0
26,34,1
26,35,0
27,1,1
27,2,1
27,3,1
27,4,1
27,5,1
27,6,1
27,7,1
27,8,1
27,9,1
27,10,0
27,11,1
27,12,0
27,13,0
27,14,1
27,15,1
27,16,1
27,17,1
27,18,1
27,19,1
27,20,1
27,21,1
27,22,1
27,23,1
27,24,0
27,25,1
27,26,1
27,27,1
27,28,1
27,29,1
27,30,1
27,31,1
27,32,1
27,33,1
27,34,1
27,35,1
28,1,1
28,2,1
28,3,1
28,4,1
28,5,1
28,6,1
28,7,1
28,8,1
28,9,1
28,10,1
28,11,1
28,12,0
28,13,1
28,14,1
28,15,1
28,16,1
28,17,1
28,18,1
28,19,1
28,20,1
28,21,1
28,22,1
28,23,1
28,24,1
28,25,1
28,26,1
28,27,1
28,28,1
28,29,1
28,30,1
28,31,1
28,32,1
28,33,1
28,34,1
28,35,1
29,1,1
29,2,1
29,3,1
29,4,0
29,5,1
29,6,1
29,7,0
29,8,1
29,9,1
29,10,1
29,11,1
29,12,1
29,13,1
29,14,1
29,15,1
29,16,0
29,17,1
29,18,1
29,19,1
29,20,1
29,21,1
29,22,1
29,23,0
29,24,0
29,25,1
29,26,1
29,27,1
29,28,1
29,29,1
29,30,1
29,31,1
29,32,1
29,33,1
29,34,1
29,35,1
30,1,1
30,2,1
30,3,1
30,4,1
30,5,1
30,6,1
30,7,1
30,8,1
30,9,1
30,10,1
30,11,1
30,12,1
30,13,1
30,14,1
30,15,1
30,16,1
30,17,1
30,18,1
30,19,1
30,20,1
30,21,1
30,22,1
30,23,1
30,24,1
30,25,1
30,26,1
30,27,1
30,28,0
30,29,1
30,30,1
30,31,1
30,32,0
30,33,1
30,34,1
30,35,1
31,1,1
31,2,1
31,3,0
31,4,1
31,5,0
31,6,0
31,7,1
31,8,1
31,9,1
31,10,0
31,11,1
31,12,0
31,13,1
31,14,0
31,15,1
31,16,1
31,17,0
31,18,1
31,19,1
31,20,1
31,21,1
31,22,1
31,23,1
31,24,1
31,25,1
31,26,1
31,27,1
31,28,1
31,29,1
31,30,1
31,31,1
31,32,1
31,33,1
31,34,1
31,35,1
32,1,1
32,2,1
32,3,1
32,4,1
32,5,1
32,6,1
32,7,1
32,8,1
32,9,1
32,10,1
32,11,1
32,12,1
32,13,1
32,14,1
32,15,1
32,16,1
32,17,0
32,18,1
32,19,0
32,20,1
32,21,1
32,22,1
32,23,1
32,24,1
32,25,1
32,26,1
32,27,1
32,28,0
32,29,1
32,30,1
32,31,1
32,32,1
32,33,0
32,34,1
32,35,1
33,1,1
33,2,1
33,3,1
33,4,1
33,5,1
33,6,1
33,7,1
33,8,1
33,9,1
33,10,0
33,11,1
33,12,1
33,13,1
33,14,0
33,15,1
33,16,1
33,17,1
33,18,1
33,19,1
33,20,1
33,21,1
33,22,1
33,23,1
33,24,1
33,25,1
33,26,1
33,27,1
33,28,1
33,29,1
33,30,0
33,31,1
33,32,1
33,33,1
33,34,1
33,35,1
34,1,1
34,2,1
34,3,1
34,4,1
34,5,1
34,6,1
34,7,1
34,8,1
34,9,1
34,10,1
34,11,1
34,12,1
34,13,1
34,14,1
34,15,1
34,16,1
34,17,1
34,18,1
34,19,1
34,20,1
34,21,1
34,22,1
34,23,1
34,24,1
34,25,1
34,26,1
34,27,1
34,28,1
34,29,1
34,30,1
34,31,1
34,32,1
34,33,1
34,34,1
34,35,0
35,1,1
35,2,1
35,3,1
35,4,1
35,5,1
35,6,0
35,7,1
35,8,0
35,9,1
35,10,1
35,11,1
35,12,1
35,13,1
35,14,1
35,15,1
35,16,1
35,17,1
35,18,1
35,19,1
35,20,1
35,21,1
35,22,1
35,23,1
35,24,1
35,25,1
35,26,1
35,27,1
35,28,1
35,29,1
35,30,1
35,31,1
35,32,1
35,33,1
35,34,1
35,35,1
36,1,1
36,2,1
36,3,1
36,4,1
36,5,1
36,6,1
36,7,1
36,8,1
36,9,1
36,10,0
36,11,1
36,12,1
36,13,1
36,14,0
36,15,1
36,16,1
36,17,1
36,18,1
36,19,1
36,20,1
36,21,1
36,22,1
36,23,1
36,24,1
36,25,1
36,26,1
36,27,1
36,28,0
36,29,1
36,30,1
36,31,1
36,32,1
36,33,1
36,34,0
36,35,1
37,1,1
37,2,1
37,3,1
37,4,1
37,5,1
37,6,1
37,7,0
37,8,1
37,9,1
37,10,1
37,11,1
37,12,0
37,13,1
37,14,1
37,15,1
37,16,1
37,17,1
37,18,0
37,19,1
37,20,1
37,21,1
37,22,0
37,23,1
37,24,1
37,25,1
37,26,1
37,27,1
37,28,1
37,29,1
37,30,1
37,31,1
37,32,1
37,33,1
37,34,1
37,35,1
38,1,1
38,2,1
38,3,1
38,4,1
38,5,1
38,6,1
38,7,1
38,8,1
38,9,1
38,10,1
38,11,1
38,12,1
38,13,1
38,14,0
38,15,1
38,16,1
38,17,1
38,18,0
38,19,1
38,20,1
38,21,1
38,22,1
38,23,1
38,24,1
38,25,1
38,26,1
38,27,1
38,28,1
38,29,1
38,30,1
38,31,1
38,32,1
38,33,0
38,34,1
38,35,1
39,1,1
39,2,1
39,3,1
39,4,1
39,5,1
39,6,1
39,7,1
39,8,1
39,9,1
39,10,1
39,11,1
39,12,1
39,13,1
39,14,1
39,15,1
39,16,1
39,17,1
39,18,1
39,19,1
39,20,1
39,21,1
39,22,1
39,23,1
39,24,1
39,25,1
39,26,1
39,27,0
39,28,1
39,29,1
39,30,1
39,31,1
39,32,1
39,33,1
39,34,1
39,35,1
40,1,0
40,2,1
40,3,1
40,4,1
40,5,1
40,6,1
40,7,1
40,8,0
40,9,1
40,10,1
40,11,1
40,12,1
40,13,0
40,14,1
40,15,1
40,16,1
40,17,1
40,18,1
40,19,1
40,20,1
40,21,1
40,22,1
40,23,0
40,24,1
40,25,1
40,26,1
40,27,1
40,28,1
40,29,1
40,30,1
40,31,1
40,32,0
40,33,1
40,34,1
40,35,1
41,1,1
41,2,1
41,3,1
41,4,1
41,5,1
41,6,1
41,7,1
41,8,1
41,9,1
41,10,1
41,11,0
41,12,1
41,13,1
41,14,1
41,15,1
41,16,1
41,17,1
41,18,1
41,19,1
41,20,1
41,21,1
41,22,1
41,23,1
41,24,0
41,25,1
41,26,1
41,27,1
41,28,1
41,29,1
41,30,1
41,31,1
41,32,1
41,33,1
41,34,1
41,35,1
42,1,1
42,2,1
42,3,1
42,4,1
42,5,1
42,6,1
42,7,1
42,8,1
42,9,1
42,10,1
42,11,1
42,12,1
42,13,1
42,14,1
42,15,1
42,16,1
42,17,1
42,18,1
42,19,1
42,20,0
42,21,1
42,22,1
42,23,1
42,24,1
42,25,1
42,26,1
42,27,1
42,28,0
42,29,1
42,30,1
42,31,1
42,32,1
42,33,0
42,34,1
42,35,1
43,1,1
43,2,1
43,3,1
43,4,0
43,5,1
43,6,1
43,7,1
43,8,1
43,9,1
43,10,1
43,11,1
43,12,1
43,13,0
43,14,1
43,15,1
43,16,1
43,17,1
43,18,1
43,19,0
43,20,1
43,21,1
43,22,1
43,23,1
43,24,1
43,25,1
43,26,1
43,27,1
43,28,1
43,29,1
43,30,1
43,31,1
43,32,1
43,33,1
43,34,1
43,35,1
44,1,1
44,2,1
44,3,1
44,4,1
44,5,1
44,6,1
44,7,1
44,8,1
44,9,1
44,10,1
44,11,1
44,12,1
44,13,1
44,14,1
44,15,1
44,16,1
44,17,1
44,18,1
44,19,1
44,20,1
44,21,1
44,22,1
44,23,1
44,24,1
44,25,1
44,26,1
44,27,1
44,28,0
44,29,1
44,30,1
44,31,1
44,32,1
44,33,1
44,34,1
44,35,1
45,1,1
45,2,1
45,3,1
45,4,1
45,5,1
45,6,1
45,7,1
45,8,1
45,9,1
45,10,1
45,11,1
45,12,1
45,13,1
45,14,1
45,15,1
45,16,0
45,17,1
45,18,1
45,19,1
45,20,1
45,21,1
45,22,1
45,23,1
45,24,1
45,25,0
45,26,1
45,27,1
45,28,1
45,29,1
45,30,1
45,31,1
45,32,1
45,33,1
45,34,1
45,35,1
46,1,1
46,2,1
46,3,1
46,4,1
46,5,1
46,6,1
46,7,1
46,8,1
46,9,1
46,10,0
46,11,1
46,12,0
46,13,1
46,14,1
46,15,0
46,16,1
46,17,0
46,18,0
46,19,1
46,20,0
46,21,0
46,22,1
46,23,1
46,24,1
46,25,1
46,26,0
46,27,1
46,28,1
46,29,1
46,30,1
46,31,1
46,32,1
46,33,1
46,34,1
46,35,1
47,1,1
47,2,1
47,3,1
47,4,1
47,5,1
47,6,0
47,7,1
47,8,0
47,9,1
47,10,1
47,11,1
47,12,0
47,13,1
47,14,1
47,15,1
47,16,1
47,17,1
47,18,1
47,19,1
47,20,1
47,21,1
47,22,1
47,23,0
47,24,1
47,25,1
47,26,1
47,27,1
47,28,1
47,29,1
47,30,1
47,31,1
47,32,1
47,33,1
47,34,1
47,35,1
48,1,1
48,2,1
48,3,1
48,4,1
48,5,1
48,6,1
48,7,1
48,8,1
48,9,1
48,10,1
48,11,1
48,12,1
48,13,1
48,14,1
48,15,1
48,16,1
48,17,1
48,18,1
48,19,1
48,20,0
48,21,1
48,22,1
48,23,1
48,24,1
48,25,1
48,26,0
48,27,1
48,28,1
48,29,1
48,30,1
48,31,1
48,32,1
48,33,0
48,34,1
48,35,1
49,36,0
50,36,0
51,36,1
52,36,1
53,36,0
54,36,1
55,36,1
56,36,1
57,36,1
58,36,1
59,36,1
60,36,1
61,36,1
62,36,1
63,36,1
64,36,1
65,36,1
66,36,1
67,36,1
68,36,1
49,37,1
50,37,1
51,37,1
52,37,1
53,37,1
54,37,1
55,37,1
56,37,1
57,37,0
58,37,0
59,37,1
60,37,1
61,37,1
62,37,1
63,37,1
64,37,1
65,37,1
66,37,1
67,37,1
68,37,1
49,38,1
50,38,1
51,38,1
52,38,1
53,38,1
54,38,1
55,38,1
56,38,1
57,38,1
58,38,1
59,38,1
60,38,1
61,38,1
62,38,1
63,38,1
64,38,1
65,38,1
66,38,0
67,38,1
68,38,1
49,39,0
50,39,1
51,39,1
52,39,1
53,39,1
54,39,1
55,39,1
56,39,1
57,39,1
58,39,1
59,39,1
60,39,1
61,39,0
62,39,0
63,39,1
64,39,1
65,39,1
66,39,1
67,39,1
68,39,1
49,40,1
50,40,1
51,40,1
52,40,1
53,40,1
54,40,1
55,40,1
56,40,1
57,40,1
58,40,1
59,40,1
60,40,1
61,40,1
62,40,1
63,40,1
64,40,1
65,40,1
66,40,0
67,40,1
68,40,1
49,41,0
50,41,1
51,41,1
52,41,1
53,41,1
54,41,1
55,41,1
56,41,1
57,41,1
58,41,1
59,41,1
60,41,1
61,41,1
62,41,1
63,41,0
64,41,1
65,41,1
66,41,1
67,41,1
68,41,0
49,42,1
50,42,1
51,42,1
52,42,1
53,42,1
54,42,1
55,42,1
56,42,1
57,42,1
58,42,1
59,42,1
60,42,1
61,42,1
62,42,0
63,42,1
64,42,1
65,42,1
66,42,1
67,42,1
68,42,1
49,43,1
50,43,1
51,43,1
52,43,1
53,43,1
54,43,1
55,43,1
56,43,1
57,43,1
58,43,1
59,43,1
60,43,1
61,43,1
62,43,1
63,43,1
64,43,1
65,43,1
66,43,1
67,43,1
68,43,1
49,44,1
50,44,1
51,44,1
52,44,1
53,44,1
54,44,1
55,44,1
56,44,1
57,44,1
58,44,1
59,44,1
60,44,1
61,44,1
62,44,0
63,44,1
64,44,1
65,44,1
66,44,1
67,44,1
68,44,1
49,45,1
50,45,1
51,45,1
52,45,0
53,45,1
54,45,1
55,45,1
56,45,1
57,45,1
58,45,1
59,45,1
60,45,1
61,45,1
62,45,1
63,45,1
64,45,1
65,45,1
66,45,1
67,45,1
68,45,0
49,46,1
50,46,1
51,46,1
52,46,1
53,46,1
54,46,1
55,46,1
56,46,1
57,46,1
58,46,1
59,46,1
60,46,1
61,46,1
62,46,1
63,46,1
64,46,1
65,46,1
66,46,0
67,46,1
68,46,1
49,47,0
50,47,1
51,47,1
52,47,1
53,47,1
54,47,1
55,47,1
56,47,1
57,47,1
58,47,1
59,47,1
60,47,1
61,47,1
62,47,1
63,47,1
64,47,1
65,47,1
66,47,0
67,47,1
68,47,1
49,48,1
50,48,1
51,48,1
52,48,1
53,48,0
54,48,1
55,48,1
56,48,1
57,48,1
58,48,1
59,48,1
60,48,1
61,48,0
62,48,1
63,48,1
64,48,1
65,48,1
66,48,1
67,48,1
68,48,1
49,49,1
50,49,0
51,49,1
52,49,1
53,49,1
54,49,1
55,49,1
56,49,1
57,49,1
58,49,1
59,49,1
60,49,0
61,49,1
62,49,0
63,49,1
64,49,1
65,49,1
66,49,1
67,49,1
68,49,1
49,50,1
50,50,1
51,50,1
52,50,1
53,50,1
54,50,1
55,50,1
56,50,1
57,50,1
58,50,1
59,50,1
60,50,1
61,50,1
62,50,0
63,50,1
64,50,1
65,50,1
66,50,1
67,50,1
68,50,1
49,51,1
50,51,0
51,51,1
52,51,1
53,51,1
54,51,0
55,51,1
56,51,1
57,51,1
58,51,1
59,51,1
60,51,1
61,51,1
62,51,1
63,51,1
64,51,1
65,51,1
66,51,1
67,51,1
68,51,1
49,52,1
50,52,1
51,52,1
52,52,1
53,52,1
54,52,1
55,52,1
56,52,0
57,52,0
58,52,1
59,52,1
60,52,1
61,52,1
62,52,1
63,52,1
64,52,1
65,52,1
66,52,0
67,52,0
68,52,1
49,53,1
50,53,1
51,53,0
52,53,1
53,53,1
54,53,1
55,53,1
56,53,0
57,53,1
58,53,1
59,53,1
60,53,1
61,53,1
62,53,1
63,53,1
64,53,1
65,53,1
66,53,0
67,53,1
68,53,1
49,54,1
50,54,1
51,54,1
52,54,1
53,54,1
54,54,1
55,54,1
56,54,1
57,54,1
58,54,1
59,54,1
60,54,1
61,54,1
62,54,0
63,54,1
64,54,1
65,54,1
66,54,1
67,54,1
68,54,1
49,55,1
50,55,1
51,55,1
52,55,1
53,55,0
54,55,1
55,55,1
56,55,1
57,55,1
58,55,1
59,55,1
60,55,0
61,55,1
62,55,1
63,55,1
64,55,1
65,55,1
66,55,1
67,55,1
68,55,1
49,56,1
50,56,0
51,56,1
52,56,1
53,56,1
54,56,1
55,56,1
56,56,1
57,56,1
58,56,1
59,56,1
60,56,1
61,56,1
62,56,1
63,56,1
64,56,1
65,56,1
66,56,1
67,56,1
68,56,0
49,57,1
50,57,1
51,57,1
52,57,1
53,57,1
54,57,0
55,57,1
56,57,1
57,57,1
58,57,1
59,57,1
60,57,1
61,57,1
62,57,1
63,57,1
64,57,0
65,57,1
66,57,1
67,57,1
68,57,1
49,58,1
50,58,1
51,58,1
52,58,1
53,58,1
54,58,1
55,58,1
56,58,0
57,58,1
58,58,1
59,58,1
60,58,1
61,58,1
62,58,0
63,58,1
64,58,1
65,58,1
66,58,1
67,58,1
68,58,1
49,59,1
50,59,0
51,59,1
52,59,1
53,59,1
54,59,1
55,59,1
56,59,1
57,59,1
58,59,1
59,59,1
60,59,0
61,59,1
62,59,1
63,59,1
64,59,1
65,59,0
66,59,0
67,59,0
68,59,1
49,60,1
50,60,1
51,60,1
52,60,1
53,60,1
54,60,1
55,60,1
56,60,1
57,60,1
58,60,1
59,60,1
60,60,1
61,60,1
62,60,1
63,60,1
64,60,1
65,60,1
66,60,1
67,60,1
68,60,1
49,61,1
50,61,1
51,61,1
52,61,1
53,61,1
54,61,1
55,61,0
56,61,1
57,61,1
58,61,1
59,61,1
60,61,1
61,61,1
62,61,1
63,61,1
64,61,1
65,61,0
66,61,1
67,61,1
68,61,1
49,62,1
50,62,1
51,62,1
52,62,1
53,62,1
54,62,1
55,62,1
56,62,1
57,62,1
58,62,1
59,62,1
60,62,1
61,62,0
62,62,1
63,62,1
64,62,1
65,62,1
66,62,1
67,62,1
68,62,0
49,63,1
50,63,1
51,63,1
52,63,1
53,63,1
54,63,1
55,63,1
56,63,1
57,63,1
58,63,1
59,63,1
60,63,1
61,63,0
62,63,1
63,63,1
64,63,1
65,63,1
66,63,0
67,63,1
68,63,1
49,64,1
50,64,1
51,64,1
52,64,1
53,64,0
54,64,1
55,64,1
56,64,1
57,64,0
58,64,1
59,64,1
60,64,1
61,64,1
62,64,1
63,64,1
64,64,1
65,64,1
66,64,1
67,64,1
68,64,1
49,65,1
50,65,1
51,65,1
52,65,1
53,65,1
54,65,1
55,65,1
56,65,1
57,65,1
58,65,1
59,65,1
60,65,1
61,65,1
62,65,1
63,65,0
64,65,1
65,65,1
66,65,1
67,65,1
68,65,1
49,66,1
50,66,0
51,66,1
52,66,1
53,66,0
54,66,1
55,66,1
56,66,1
57,66,1
58,66,1
59,66,1
60,66,1
61,66,1
62,66,1
63,66,1
64,66,1
65,66,1
66,66,1
67,66,1
68,66,1
49,67,1
50,67,1
51,67,1
52,67,1
53,67,1
54,67,1
55,67,0
56,67,1
57,67,1
58,67,1
59,67,1
60,67,1
61,67,1
62,67,1
63,67,1
64,67,1
65,67,1
66,67,1
67,67,0
68,67,1
49,68,1
50,68,1
51,68,1
52,68,1
53,68,1
54,68,0
55,68,1
56,68,1
57,68,1
58,68,1
59,68,1
60,68,1
61,68,1
